acousticness_very_high|loudness_very_low|speechiness_low|tempo_very_low|valence_very_low  →  danceability_very_low|energy_very_low|instrumentalness_high (conf=0.67, lift=13.44)
acousticness_very_high|energy_very_low|liveness_low|speechiness_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.17)
duration_ms_high|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.80, lift=3.17)
energy_very_low|key_low|liveness_low  →  acousticness_very_high (conf=0.79, lift=3.17)
loudness_very_high|mode_0|speechiness_very_high|tempo_very_high  →  energy_very_high (conf=0.79, lift=3.17)
acousticness_very_high|danceability_very_low|energy_very_low|tempo_very_high  →  loudness_very_low (conf=0.79, lift=3.17)
duration_ms_very_low|energy_very_low|key_very_low|loudness_very_low|mode_1  →  acousticness_very_high (conf=0.79, lift=3.17)
danceability_very_low|duration_ms_very_high|energy_very_high  →  acousticness_very_low (conf=0.79, lift=3.17)
danceability_very_low|instrumentalness_medium|loudness_very_high  →  acousticness_very_low (conf=0.79, lift=3.17)
acousticness_very_high|energy_very_low|key_very_low|mode_1|tempo_very_low  →  loudness_very_low (conf=0.79, lift=3.17)
acousticness_very_high|instrumentalness_low|speechiness_very_low|valence_low  →  energy_very_low (conf=0.79, lift=3.17)
acousticness_very_high|duration_ms_very_low|energy_very_low|mode_1|tempo_low  →  loudness_very_low (conf=0.79, lift=3.17)
energy_very_low|instrumentalness_high|loudness_very_low|mode_0|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_low|speechiness_low|valence_low  →  acousticness_very_high (conf=0.79, lift=3.17)
instrumentalness_high|key_very_low|liveness_low|loudness_very_low  →  energy_very_low (conf=0.79, lift=3.17)
energy_very_low|instrumentalness_high|key_very_low|liveness_low  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_high|loudness_very_high|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.17)
energy_very_high|liveness_very_high|loudness_very_high|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.17)
energy_very_low|key_very_low|loudness_very_low|mode_1|tempo_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
danceability_low|energy_very_high|instrumentalness_low|tempo_very_high  →  loudness_very_high (conf=0.79, lift=3.17)
acousticness_very_high|danceability_very_low|tempo_very_high  →  energy_very_low (conf=0.79, lift=3.17)
acousticness_very_high|danceability_very_low|energy_very_low|liveness_low|loudness_very_low|speechiness_low  →  valence_very_low (conf=0.80, lift=3.17)
danceability_very_low|key_high|loudness_very_high  →  energy_very_high (conf=0.79, lift=3.17)
danceability_low|instrumentalness_low|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.79, lift=3.17)
energy_very_low|instrumentalness_high|liveness_low|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.17)
danceability_very_low|energy_very_high|speechiness_high|tempo_very_high  →  acousticness_very_low (conf=0.79, lift=3.17)
danceability_very_low|duration_ms_very_high|instrumentalness_high|mode_1  →  valence_very_low (conf=0.80, lift=3.17)
danceability_very_low|instrumentalness_high|key_low|loudness_very_low  →  valence_very_low (conf=0.79, lift=3.17)
energy_very_low|loudness_very_low|mode_1|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.17)
danceability_very_low|instrumentalness_high|liveness_low  →  loudness_very_low (conf=0.79, lift=3.17)
danceability_very_low|energy_very_high|key_very_low|mode_1  →  acousticness_very_low (conf=0.79, lift=3.17)
acousticness_very_high|duration_ms_very_high|instrumentalness_high  →  valence_very_low (conf=0.79, lift=3.17)
acousticness_very_high|danceability_very_low|energy_very_low|liveness_high  →  loudness_very_low (conf=0.79, lift=3.17)
energy_very_low|mode_1|speechiness_low|tempo_low  →  loudness_very_low (conf=0.79, lift=3.17)
danceability_very_low|liveness_low|mode_1|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.17)
energy_very_low|instrumentalness_high|liveness_very_low|mode_1  →  acousticness_very_high (conf=0.79, lift=3.17)
acousticness_very_high|energy_very_low|mode_1|tempo_very_low  →  loudness_very_low (conf=0.79, lift=3.17)
danceability_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.79, lift=3.17)
duration_ms_very_low|energy_very_low|mode_1|speechiness_high  →  loudness_very_low (conf=0.79, lift=3.17)
danceability_low|energy_very_low|loudness_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
duration_ms_very_low|loudness_very_low|tempo_low  →  energy_very_low (conf=0.79, lift=3.17)
instrumentalness_high|liveness_low|mode_1|tempo_very_low  →  loudness_very_low (conf=0.79, lift=3.17)
danceability_very_low|duration_ms_high|energy_very_low|mode_1  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_low|instrumentalness_high|liveness_high|loudness_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
acousticness_very_high|danceability_very_low|instrumentalness_high|mode_1|speechiness_low  →  valence_very_low (conf=0.79, lift=3.17)
duration_ms_very_high|energy_very_low|instrumentalness_high|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.17)
instrumentalness_high|liveness_low|loudness_very_low  →  energy_very_low (conf=0.79, lift=3.17)
instrumentalness_high|loudness_very_low|mode_1|tempo_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
duration_ms_very_low|energy_very_low|loudness_very_low|valence_high  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_low|key_very_low|loudness_very_low|mode_1|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
speechiness_low|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.17)
duration_ms_very_low|energy_very_low|key_very_low|loudness_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_high|instrumentalness_high|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.17)
duration_ms_very_high|energy_very_low|speechiness_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_low|liveness_low|loudness_very_low|mode_1|speechiness_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
duration_ms_very_high|energy_very_low|instrumentalness_high|loudness_very_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.17)
acousticness_very_low|energy_very_high|instrumentalness_low|valence_high  →  loudness_very_high (conf=0.79, lift=3.17)
danceability_very_low|energy_very_low|instrumentalness_high|speechiness_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
energy_very_low|key_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.17)
acousticness_very_high|energy_very_low|key_high|liveness_low  →  loudness_very_low (conf=0.79, lift=3.17)
danceability_very_low|key_very_low|loudness_very_high  →  energy_very_high (conf=0.79, lift=3.17)
acousticness_very_high|liveness_low|speechiness_low  →  loudness_very_low (conf=0.79, lift=3.16)
danceability_very_low|duration_ms_high|energy_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
loudness_very_low|tempo_very_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
danceability_low|energy_very_low|tempo_low  →  acousticness_very_high (conf=0.79, lift=3.16)
duration_ms_low|energy_very_high|instrumentalness_low|speechiness_very_high  →  loudness_very_high (conf=0.79, lift=3.16)
energy_very_low|instrumentalness_high|speechiness_low|tempo_very_low  →  valence_very_low (conf=0.79, lift=3.16)
energy_very_low|key_very_low|loudness_very_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
liveness_low|mode_1|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.79, lift=3.16)
danceability_very_low|energy_very_high|liveness_very_high|loudness_very_high|speechiness_very_high  →  acousticness_very_low (conf=0.79, lift=3.16)
instrumentalness_high|mode_1|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.16)
danceability_very_low|instrumentalness_high|mode_1|speechiness_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
energy_very_low|liveness_very_low|speechiness_low  →  acousticness_very_high (conf=0.79, lift=3.16)
energy_very_low|instrumentalness_high|mode_1|speechiness_high  →  acousticness_very_high (conf=0.79, lift=3.16)
danceability_very_low|loudness_very_high|mode_1|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.16)
energy_very_low|key_very_high|valence_very_low  →  loudness_very_low (conf=0.79, lift=3.16)
danceability_very_low|liveness_very_high|mode_1|speechiness_very_high  →  energy_very_high (conf=0.79, lift=3.16)
acousticness_very_high|energy_very_low|instrumentalness_high|key_very_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.16)
danceability_very_low|energy_very_low|mode_1  →  loudness_very_low (conf=0.79, lift=3.16)
duration_ms_very_low|energy_very_low|loudness_very_low|tempo_low  →  acousticness_very_high (conf=0.79, lift=3.16)
danceability_very_low|liveness_low|loudness_very_low|speechiness_low|valence_very_low  →  instrumentalness_high (conf=0.79, lift=3.16)
instrumentalness_high|loudness_very_low|speechiness_low|tempo_very_low  →  valence_very_low (conf=0.79, lift=3.16)
energy_very_low|key_very_low|speechiness_low|valence_very_low  →  danceability_very_low (conf=0.80, lift=3.16)
duration_ms_very_low|energy_very_low|instrumentalness_high|key_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
energy_very_low|loudness_very_low|speechiness_low|tempo_low  →  acousticness_very_high (conf=0.79, lift=3.16)
energy_very_low|instrumentalness_high|key_very_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
acousticness_low|energy_very_high|instrumentalness_low|mode_0  →  loudness_very_high (conf=0.79, lift=3.16)
loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.79, lift=3.16)
danceability_very_low|instrumentalness_high|liveness_low|speechiness_low  →  valence_very_low (conf=0.79, lift=3.16)
duration_ms_very_low|energy_very_low|mode_1|tempo_very_low  →  loudness_very_low (conf=0.79, lift=3.16)
acousticness_very_high|key_very_low|mode_1|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.16)
instrumentalness_high|liveness_low|mode_1|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.16)
danceability_very_low|instrumentalness_high|liveness_low|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.16)
acousticness_very_low|danceability_very_low|duration_ms_low  →  energy_very_high (conf=0.79, lift=3.16)
energy_very_low|key_very_low|loudness_very_low|tempo_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
duration_ms_very_low|liveness_low|loudness_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
danceability_very_low|energy_very_low|key_very_high|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
acousticness_very_high|instrumentalness_low|speechiness_very_low|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.16)
danceability_very_low|energy_very_low|liveness_low|loudness_very_low|speechiness_low|valence_very_low  →  instrumentalness_high (conf=0.79, lift=3.16)
duration_ms_low|instrumentalness_high|loudness_very_low  →  energy_very_low (conf=0.79, lift=3.16)
acousticness_very_high|danceability_very_low|energy_very_low|liveness_very_low|loudness_very_low  →  valence_very_low (conf=0.79, lift=3.16)
energy_very_low|loudness_very_low|tempo_very_low|valence_low  →  acousticness_very_high (conf=0.79, lift=3.16)
energy_very_low|instrumentalness_high|loudness_very_low|speechiness_high  →  acousticness_very_high (conf=0.79, lift=3.16)
duration_ms_high|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.78, lift=3.16)
instrumentalness_high|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.16)
danceability_very_low|energy_very_low|key_very_low|loudness_very_low|tempo_very_low  →  valence_very_low (conf=0.79, lift=3.16)
danceability_low|energy_very_low|loudness_very_low|tempo_very_low  →  acousticness_very_high (conf=0.79, lift=3.16)
acousticness_very_high|instrumentalness_high|speechiness_low|tempo_very_low  →  valence_very_low (conf=0.79, lift=3.16)
key_very_high|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.16)
danceability_very_low|instrumentalness_high|speechiness_very_high|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.16)
acousticness_very_high|duration_ms_very_high|loudness_very_low|valence_very_low  →  danceability_very_low (conf=0.79, lift=3.16)
instrumentalness_high|loudness_very_high|mode_1  →  acousticness_very_low (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|liveness_low|loudness_very_low|speechiness_low  →  valence_very_low (conf=0.79, lift=3.15)
acousticness_very_high|duration_ms_very_high|mode_1|valence_very_low  →  loudness_very_low (conf=0.79, lift=3.15)
liveness_high|loudness_very_low|mode_1|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.15)
duration_ms_low|energy_very_low|valence_very_low  →  loudness_very_low (conf=0.79, lift=3.15)
instrumentalness_medium|loudness_very_low|mode_1|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|energy_very_low|instrumentalness_high|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.15)
energy_very_low|loudness_very_low|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.79, lift=3.15)
danceability_very_low|loudness_very_low|mode_0|tempo_very_low  →  acousticness_very_high (conf=0.79, lift=3.15)
danceability_very_low|instrumentalness_high|mode_1|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_very_low|loudness_very_high|tempo_high  →  energy_very_high (conf=0.78, lift=3.15)
danceability_very_low|instrumentalness_high|loudness_very_low|mode_1  →  acousticness_very_high (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|energy_very_low|instrumentalness_high|liveness_low|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.15)
liveness_low|loudness_very_low|tempo_low  →  energy_very_low (conf=0.79, lift=3.15)
danceability_very_low|loudness_very_low|mode_1|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.15)
energy_very_low|tempo_low|valence_very_low  →  loudness_very_low (conf=0.79, lift=3.15)
loudness_very_low|mode_1|speechiness_very_low|tempo_low  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_low|energy_very_high|instrumentalness_low|tempo_very_high  →  loudness_very_high (conf=0.79, lift=3.15)
danceability_very_low|duration_ms_very_low|loudness_very_low|mode_1  →  acousticness_very_high (conf=0.79, lift=3.15)
energy_very_low|instrumentalness_high|key_very_high|loudness_very_low  →  acousticness_very_high (conf=0.79, lift=3.15)
duration_ms_high|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.15)
danceability_very_low|duration_ms_very_high|loudness_very_low  →  valence_very_low (conf=0.79, lift=3.15)
acousticness_very_high|mode_0|speechiness_low  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|energy_very_low|instrumentalness_high|mode_1  →  valence_very_low (conf=0.79, lift=3.15)
acousticness_very_high|energy_very_low|key_very_low|liveness_low|mode_1  →  loudness_very_low (conf=0.79, lift=3.15)
danceability_very_low|energy_very_low|key_very_high  →  loudness_very_low (conf=0.79, lift=3.15)
energy_very_low|instrumentalness_high|speechiness_low|tempo_very_low  →  danceability_very_low (conf=0.79, lift=3.15)
energy_very_low|key_low|mode_1  →  acousticness_very_high (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|mode_1|tempo_very_high  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|energy_very_low|instrumentalness_high|liveness_low|mode_1  →  valence_very_low (conf=0.79, lift=3.15)
duration_ms_very_low|key_very_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_very_high|speechiness_low|tempo_low  →  energy_very_low (conf=0.79, lift=3.15)
loudness_very_high|mode_1|speechiness_very_high|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.15)
energy_very_low|key_very_high|loudness_very_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.15)
acousticness_very_high|duration_ms_very_high|energy_very_low|instrumentalness_high|loudness_very_low  →  danceability_very_low (conf=0.79, lift=3.15)
speechiness_very_high|tempo_very_high|valence_very_low  →  energy_very_high (conf=0.78, lift=3.15)
acousticness_very_low|instrumentalness_high|speechiness_very_high  →  energy_very_high (conf=0.78, lift=3.15)
danceability_very_low|loudness_very_high|mode_1|tempo_very_high  →  energy_very_high (conf=0.78, lift=3.15)
duration_ms_very_low|energy_very_low|key_high|loudness_very_low  →  acousticness_very_high (conf=0.79, lift=3.15)
loudness_very_low|mode_1|tempo_low|valence_very_low  →  energy_very_low (conf=0.79, lift=3.15)
danceability_very_low|instrumentalness_high|mode_1|tempo_very_low  →  valence_very_low (conf=0.79, lift=3.15)
acousticness_very_low|duration_ms_low|speechiness_very_high  →  energy_very_high (conf=0.78, lift=3.15)
danceability_very_low|instrumentalness_high|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.15)
acousticness_very_high|danceability_very_low|speechiness_high  →  energy_very_low (conf=0.79, lift=3.15)
energy_very_low|key_very_low|tempo_very_low|valence_very_low  →  acousticness_very_high (conf=0.79, lift=3.15)
duration_ms_very_low|loudness_very_low|mode_1|speechiness_high  →  energy_very_low (conf=0.79, lift=3.15)
acousticness_very_low|instrumentalness_low|loudness_very_high|valence_high  →  energy_very_high (conf=0.78, lift=3.15)
acousticness_very_high|danceability_low|duration_ms_very_low|energy_very_low  →  loudness_very_low (conf=0.79, lift=3.15)
danceability_very_low|energy_very_high|liveness_very_high|loudness_very_high  →  acousticness_very_low (conf=0.79, lift=3.15)
duration_ms_very_low|energy_very_low|mode_1|speechiness_high  →  acousticness_very_high (conf=0.79, lift=3.15)
danceability_very_low|energy_very_high  →  acousticness_very_low (conf=0.79, lift=3.15)
energy_very_high|tempo_high|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.14)
acousticness_very_high|liveness_low|mode_1|speechiness_low  →  loudness_very_low (conf=0.79, lift=3.14)
energy_very_low|key_very_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.79, lift=3.14)
acousticness_very_high|key_very_low|speechiness_low  →  energy_very_low (conf=0.79, lift=3.14)
instrumentalness_high|mode_1|speechiness_low|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_very_high|instrumentalness_medium|mode_1|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_very_high|energy_very_low|speechiness_very_high  →  loudness_very_low (conf=0.79, lift=3.14)
danceability_low|energy_very_low|liveness_low  →  acousticness_very_high (conf=0.79, lift=3.14)
acousticness_very_high|duration_ms_very_low|energy_very_low|mode_0  →  loudness_very_low (conf=0.79, lift=3.14)
acousticness_very_high|duration_ms_low|valence_low  →  energy_very_low (conf=0.79, lift=3.14)
danceability_very_low|duration_ms_very_low|instrumentalness_high|loudness_very_low|mode_1  →  acousticness_very_high (conf=0.78, lift=3.14)
acousticness_very_low|speechiness_very_high  →  energy_very_high (conf=0.78, lift=3.14)
duration_ms_very_low|energy_very_low|tempo_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
liveness_very_low|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.14)
danceability_low|energy_very_low|loudness_very_low|valence_low  →  acousticness_very_high (conf=0.78, lift=3.14)
energy_very_low|key_high|speechiness_low  →  acousticness_very_high (conf=0.78, lift=3.14)
duration_ms_very_high|energy_very_low|instrumentalness_high|loudness_very_low  →  valence_very_low (conf=0.79, lift=3.14)
duration_ms_high|energy_very_high|instrumentalness_high  →  acousticness_very_low (conf=0.79, lift=3.14)
energy_very_low|key_high|loudness_very_low|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
acousticness_very_high|energy_very_low|mode_0  →  loudness_very_low (conf=0.79, lift=3.14)
acousticness_very_low|danceability_low|instrumentalness_low|loudness_very_high  →  energy_very_high (conf=0.78, lift=3.14)
instrumentalness_high|mode_0|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.79, lift=3.14)
duration_ms_very_low|key_low|loudness_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
duration_ms_very_low|loudness_very_low|mode_1|tempo_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
duration_ms_low|energy_very_low|liveness_low|mode_1  →  acousticness_very_high (conf=0.78, lift=3.14)
energy_very_low|instrumentalness_medium|speechiness_low  →  acousticness_very_high (conf=0.78, lift=3.14)
duration_ms_very_low|energy_very_low|mode_1|valence_low  →  acousticness_very_high (conf=0.78, lift=3.14)
acousticness_very_high|speechiness_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_very_low|duration_ms_low|instrumentalness_low|loudness_very_high  →  energy_very_high (conf=0.78, lift=3.14)
acousticness_very_low|danceability_very_high|duration_ms_very_high  →  instrumentalness_high (conf=0.78, lift=3.14)
acousticness_very_high|duration_ms_very_low|tempo_very_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_very_high|energy_very_low|loudness_very_low|mode_1|speechiness_low|tempo_very_low  →  danceability_very_low (conf=0.79, lift=3.14)
instrumentalness_high|key_very_low|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.79, lift=3.14)
danceability_very_low|energy_very_high|key_low  →  acousticness_very_low (conf=0.79, lift=3.14)
danceability_very_low|speechiness_very_high|valence_low  →  energy_very_high (conf=0.78, lift=3.14)
energy_very_low|key_very_high|speechiness_low  →  loudness_very_low (conf=0.78, lift=3.14)
acousticness_very_high|liveness_very_low|speechiness_very_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_very_high|energy_very_low|loudness_very_low|speechiness_low|tempo_very_low  →  danceability_very_low (conf=0.79, lift=3.14)
energy_very_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.78, lift=3.14)
danceability_very_low|instrumentalness_high|loudness_very_low|mode_1|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
acousticness_very_high|energy_very_low|liveness_low  →  loudness_very_low (conf=0.78, lift=3.14)
energy_very_low|key_very_high|liveness_low|loudness_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
energy_very_low|speechiness_low|tempo_high  →  loudness_very_low (conf=0.78, lift=3.14)
instrumentalness_high|key_very_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.79, lift=3.14)
danceability_low|liveness_very_high|loudness_very_high|mode_1  →  energy_very_high (conf=0.78, lift=3.14)
danceability_very_low|duration_ms_very_low|loudness_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
instrumentalness_high|liveness_low|loudness_very_low|speechiness_low|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
key_very_high|liveness_low|loudness_very_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_low|energy_very_high|instrumentalness_low|speechiness_very_high  →  loudness_very_high (conf=0.78, lift=3.14)
instrumentalness_low|loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.79, lift=3.14)
acousticness_very_low|energy_very_high|instrumentalness_low|tempo_very_high  →  loudness_very_high (conf=0.78, lift=3.14)
energy_very_low|liveness_low|mode_1|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
instrumentalness_high|loudness_very_low|mode_1|speechiness_low|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.14)
acousticness_very_high|danceability_low|instrumentalness_low|loudness_very_low  →  energy_very_low (conf=0.79, lift=3.14)
danceability_very_low|liveness_low|loudness_very_low|speechiness_low  →  valence_very_low (conf=0.79, lift=3.14)
energy_very_high|instrumentalness_high|mode_0|valence_very_low  →  acousticness_very_low (conf=0.79, lift=3.13)
duration_ms_low|energy_very_low|loudness_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
acousticness_very_high|danceability_very_low|instrumentalness_high|liveness_low|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.13)
acousticness_very_high|duration_ms_very_low|energy_very_low|key_very_high  →  loudness_very_low (conf=0.78, lift=3.13)
acousticness_very_high|danceability_very_low|key_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
energy_very_low|liveness_low|loudness_very_low|tempo_low  →  acousticness_very_high (conf=0.78, lift=3.13)
acousticness_very_high|mode_1|speechiness_low  →  energy_very_low (conf=0.79, lift=3.13)
key_very_low|loudness_very_low|speechiness_low|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
acousticness_very_high|duration_ms_very_low|energy_very_low|tempo_low  →  loudness_very_low (conf=0.78, lift=3.13)
acousticness_very_high|danceability_low|energy_very_low|valence_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
loudness_very_low|mode_1|tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.79, lift=3.13)
energy_very_high|instrumentalness_high|key_very_low|mode_1  →  acousticness_very_low (conf=0.78, lift=3.13)
duration_ms_low|energy_very_high|instrumentalness_low  →  loudness_very_high (conf=0.78, lift=3.13)
acousticness_very_high|key_very_low|liveness_very_low|mode_1  →  energy_very_low (conf=0.78, lift=3.13)
acousticness_very_low|danceability_low|liveness_very_high|mode_1  →  energy_very_high (conf=0.78, lift=3.13)
acousticness_very_high|danceability_very_low|instrumentalness_high|loudness_very_low|mode_1  →  valence_very_low (conf=0.79, lift=3.13)
duration_ms_low|energy_very_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
danceability_very_low|instrumentalness_high|tempo_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
key_low|loudness_very_low|tempo_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
energy_very_low|instrumentalness_high|loudness_very_low|speechiness_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
danceability_very_low|energy_very_low|key_low|mode_1  →  loudness_very_low (conf=0.78, lift=3.13)
duration_ms_very_low|energy_very_low|instrumentalness_medium|loudness_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
energy_very_low|instrumentalness_medium|speechiness_low  →  loudness_very_low (conf=0.78, lift=3.13)
energy_very_high|speechiness_high|valence_low  →  acousticness_very_low (conf=0.78, lift=3.13)
danceability_very_low|instrumentalness_high|mode_1|speechiness_low  →  energy_very_low (conf=0.78, lift=3.13)
danceability_very_low|instrumentalness_high|speechiness_very_high  →  acousticness_very_low (conf=0.78, lift=3.13)
acousticness_very_high|danceability_very_low|liveness_very_low|loudness_very_low  →  valence_very_low (conf=0.78, lift=3.13)
energy_very_low|liveness_low|loudness_very_low|valence_low  →  acousticness_very_high (conf=0.78, lift=3.13)
energy_very_low|key_very_high|loudness_very_low|mode_1  →  acousticness_very_high (conf=0.78, lift=3.13)
danceability_very_low|liveness_high|speechiness_very_high  →  energy_very_high (conf=0.78, lift=3.13)
energy_very_low|key_high|loudness_very_low|mode_1|valence_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
energy_very_high|instrumentalness_medium|valence_low  →  acousticness_very_low (conf=0.78, lift=3.13)
liveness_very_low|loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.78, lift=3.13)
instrumentalness_medium|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.78, lift=3.13)
speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
instrumentalness_high|loudness_very_low|speechiness_low|tempo_very_low  →  danceability_very_low (conf=0.79, lift=3.13)
danceability_very_low|energy_very_low|loudness_very_low|mode_1|speechiness_very_low  →  acousticness_very_high (conf=0.78, lift=3.13)
danceability_very_low|energy_very_high|speechiness_high  →  acousticness_very_low (conf=0.78, lift=3.13)
acousticness_very_high|liveness_very_low|mode_1  →  energy_very_low (conf=0.78, lift=3.13)
danceability_very_low|loudness_very_low|mode_1|valence_low  →  acousticness_very_high (conf=0.78, lift=3.13)
acousticness_very_high|key_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
acousticness_very_high|energy_very_low|instrumentalness_medium|tempo_very_low  →  loudness_very_low (conf=0.78, lift=3.13)
energy_very_low|liveness_low|tempo_very_low  →  acousticness_very_high (conf=0.78, lift=3.12)
acousticness_very_high|key_very_low|speechiness_very_low  →  energy_very_low (conf=0.78, lift=3.12)
